Chemistry (CHEM),CHEM 114,Advanced Synthetic Organic Chemistry,3
Visual Studies (VIS STD),VIS STD 180B,Introduction to Visual Studies: Word and Image,4
Visual Studies (VIS STD),VIS STD 181,Introduction to Photography,4
Visual Studies (VIS STD),VIS STD C185A,Visual Autobiography,4
Civil and Environmental Engineering (CIV ENG),CIV ENG 11,Engineered Systems and Sustainability,3
Vietnamese (VIETNMS),VIETNMS 1A,Introductory Vietnamese,5
Vietnamese (VIETNMS),VIETNMS 1B,Introductory Vietnamese,5
Vietnamese (VIETNMS),VIETNMS 15,Intensive Introductory Vietnamese,10
Vietnamese (VIETNMS),VIETNMS 100A,Intermediate Vietnamese,5
Vietnamese (VIETNMS),VIETNMS 100B,Intermediate Vietnamese,5
Vietnamese (VIETNMS),VIETNMS 101A,Advanced Vietnamese,3
Vietnamese (VIETNMS),VIETNMS 101B,Advanced Vietnamese,3
Vision Science (VIS SCI),VIS SCI 24,Freshman Seminars,1
City and Regional Planning (CY PLAN),CY PLAN 255,Urban Planning Applications of Geographic Information Systems,3
City and Regional Planning (CY PLAN),CY PLAN 256,Healthy Cities,3
City and Regional Planning (CY PLAN),CY PLAN 260,Theory&#44; History&#44; and Practice of Community Development,3
City and Regional Planning (CY PLAN),CY PLAN C261,Citizen Involvement in the City Planning Process,3
City and Regional Planning (CY PLAN),CY PLAN 268,Community Development Studio/Workshop,4
City and Regional Planning (CY PLAN),CY PLAN 271,Development Theories and Practices,3
City and Regional Planning (CY PLAN),CY PLAN 275,Comparative Analysis of Urban Policies,3
City and Regional Planning (CY PLAN),CY PLAN 280A,Doctoral Seminars: Research Design for the Ph.D,3
City and Regional Planning (CY PLAN),CY PLAN 280C,Doctoral Seminars: Doctoral Colloquium,2
City and Regional Planning (CY PLAN),CY PLAN 281,Theories of Planning Practice,3
City and Regional Planning (CY PLAN),CY PLAN 290,Topics in City and Metropolitan Planning,1 - 3
City and Regional Planning (CY PLAN),CY PLAN 291,Special Projects Studio in Planning,4 - 6
City and Regional Planning (CY PLAN),CY PLAN 295,Supervised Research in City and Regional Planning,1 - 2
City and Regional Planning (CY PLAN),CY PLAN 297,Supervised Field Study in City and Regional Planning,1 - 2
City and Regional Planning (CY PLAN),CY PLAN 298,Group Studies,1 - 3
City and Regional Planning (CY PLAN),CY PLAN 299,Individual Study or Research,1 - 12
City and Regional Planning (CY PLAN),CY PLAN N299,Individual Study or Research,1 - 6
Chinese (CHINESE),CHINESE 158,Reading Chinese Cities,4
Chinese (CHINESE),CHINESE 159,Cities and the Country,4
Chemistry (CHEM),CHEM 115,Organic Chemistry--Advanced Laboratory Methods,4
Chemistry (CHEM),CHEM 120A,Physical Chemistry,3
Chemistry (CHEM),CHEM 120B,Physical Chemistry,3
Chemistry (CHEM),CHEM 122,Quantum Mechanics and Spectroscopy,3
Chemistry (CHEM),CHEM 125,Physical Chemistry Laboratory,3
Chemistry (CHEM),CHEM 130B,Biophysical Chemistry,3
Visual Studies (VIS STD),VIS STD 185X,Selected Topics: Word and Image: Special Topics:  Word and Image,1 - 4
Visual Studies (VIS STD),VIS STD 186A,Selected Topics:  Photography: Documentary Photography,3
Visual Studies (VIS STD),VIS STD 186B,Selected Topics:  Photography: Photography As an Art Form,1 - 4
Visual Studies (VIS STD),VIS STD 186X,Selected Topics:  Photography: Special Topics:  Photography,1 - 4
Visual Studies (VIS STD),VIS STD 187A,Selected Topics: Drawing: Freehand Drawing,1 - 4
Visual Studies (VIS STD),VIS STD 197,Field Studies in Visual Studies,1 - 4
Visual Studies (VIS STD),VIS STD 198,Special Group Study,1 - 4
Visual Studies (VIS STD),VIS STD 199,Supervised Independent Study and Research,1 - 4
Visual Studies (VIS STD),VIS STD 280,Advanced Visual Studies,1 - 3
Visual Studies (VIS STD),VIS STD 298,Special Group Study,1 - 5
Visual Studies (VIS STD),VIS STD 299,Individual Study and Research for Master's Students,1 - 5
Civil and Environmental Engineering (CIV ENG),CIV ENG 24,Freshman Seminars,1
Civil and Environmental Engineering (CIV ENG),CIV ENG C30,Introduction to Solid Mechanics,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 60,Structure and Properties of Civil Engineering Materials,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 70,Engineering Geology,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 92,Introduction to Civil and Environmental Engineering,1
Vision Science (VIS SCI),VIS SCI 39,Freshman and Sophomore Seminar,1.5 - 3
Vision Science (VIS SCI),VIS SCI 84,Sophomore Seminar,1 or 2
Vision Science (VIS SCI),VIS SCI 199,Supervised Independent Study and Research,1 - 4
Vision Science (VIS SCI),VIS SCI 201A,Seminar in Vision Science,2
Vision Science (VIS SCI),VIS SCI 201B,Seminar in Vision Science,2
Vision Science (VIS SCI),VIS SCI 203A,Geometric Optics,4
Vision Science (VIS SCI),VIS SCI 203B,Optical System and Physical Optics,4
Vision Science (VIS SCI),VIS SCI 205,Visual Perception Sensitivity,4.5
Vision Science (VIS SCI),VIS SCI 206A,Anatomy and Physiology of the Eye,2
City and Regional Planning (CY PLAN),CY PLAN 375,Supervised Teaching in City and Regional Planning,1 - 2
City and Regional Planning (CY PLAN),CY PLAN 602,Individual Study for Doctoral Students,1 - 8
Chinese (CHINESE),CHINESE 161,Structure of the Chinese Language,4
Chinese (CHINESE),CHINESE 165,History of the Chinese Language,4
Chinese (CHINESE),CHINESE 172,Contemporary Chinese Language Cinema,4
Chinese (CHINESE),CHINESE 176,Bad Emperors: Fantasies of Sovereignty and Transgression in the Chinese Tradition,4
Chinese (CHINESE),CHINESE 179,Exploring Premodern Chinese Novels,4
Chemistry (CHEM),CHEM C130,Biophysical Chemistry: Physical Principles and the Molecules of Life,4
Chemistry (CHEM),CHEM 135,Chemical Biology,3
Chemistry (CHEM),CHEM C138,The Berkeley Lectures on Energy: Energy from Biomass,3
Chemistry (CHEM),CHEM 143,Nuclear Chemistry,2
Chemistry (CHEM),CHEM 146,Radiochemical Methods in Nuclear Technology and Forensics,3
Chemistry (CHEM),CHEM 149,Supplementary Work in Upper Division Chemistry,1 - 4
Civil and Environmental Engineering (CIV ENG),CIV ENG 93,Engineering Data Analysis,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 98,Supervised Group Study and Research,1 - 3
Civil and Environmental Engineering (CIV ENG),CIV ENG 99,Supervised Independent Study and Research,1 - 4
Civil and Environmental Engineering (CIV ENG),CIV ENG 100,Elementary Fluid Mechanics,4
Civil and Environmental Engineering (CIV ENG),CIV ENG 101,Fluid Mechanics of Rivers&#44; Streams&#44; and Wetlands,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 103,Introduction to Hydrology,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 105,Environmental Fluid Mechanics Design,3
Civil and Environmental Engineering (CIV ENG),CIV ENG C106,Air Pollution,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 107,Climate Change Mitigation,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 108,Air Pollutant Emissions and Control,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 111,Environmental Engineering,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 111L,Water and Air Quality Laboratory,1
Civil and Environmental Engineering (CIV ENG),CIV ENG 112,Environmental Engineering Design,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 113N,Ecological Engineering for Water Quality Improvement,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 114,Environmental Microbiology,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 115,Water Chemistry,3
Civil and Environmental Engineering (CIV ENG),CIV ENG C116,Chemistry of Soils,3
Vision Science (VIS SCI),VIS SCI 206B,Anatomy and Physiology of the Eye and Visual System,3
Vision Science (VIS SCI),VIS SCI 206C,Anatomy and Physiology of the Eye and Visual System,2
Vision Science (VIS SCI),VIS SCI 206D,Neuroanatomy and Neurophysiology of the Eye and Visual System,2
Vision Science (VIS SCI),VIS SCI 212A,Optics and Dioptrics of the Eye,2
Vision Science (VIS SCI),VIS SCI 212B,Visual Neurophysiology and Development,2
Vision Science (VIS SCI),VIS SCI 212D,Anatomy and Vegetative Physiology of the Eye,2
Vision Science (VIS SCI),VIS SCI 212E,Color Vision and Visual Sensitivity,2
Vision Science (VIS SCI),VIS SCI 212F,Spatial and Binocular Vision&#44; Eye Movements&#44; and Motion Perception,2
Vision Science (VIS SCI),VIS SCI 212G,Molecular Genetics of Vertebrate Eye Development and Diseases,2
Vision Science (VIS SCI),VIS SCI 215,Visual System Development,2
Vision Science (VIS SCI),VIS SCI 217,Oculomotor Functions and Neurology,2
Vision Science (VIS SCI),VIS SCI 219,Binocular Vision and Space Perception,2
Bioengineering (BIO ENG),BIO ENG 10,Introduction to Biomedicine for Engineers,4
Astronomy (ASTRON),ASTRON 3,Introduction to Modern Cosmology,2
Turkish (TURKISH),TURKISH 1A,Elementary Modern Turkish,5
Undergrad Interdisciplinary Studies (UGIS),UGIS 5A,Doing Research: Critical Inquiry at Berkeley,1
Thai (THAI),THAI 1A,Introduction to Thai,5
Thai (THAI),THAI 1B,Introduction to Thai,5
Thai (THAI),THAI 100A,Intermediate Thai,5
Thai (THAI),THAI 100B,Intermediate Thai,5
Thai (THAI),THAI 101A,Advanced Thai,3
Chinese (CHINESE),CHINESE C184,Sonic Culture in China,4
Chinese (CHINESE),CHINESE 186,Confucius and His Interpreters,4
Chinese (CHINESE),CHINESE 187,Literature and Media Culture in Taiwan,4
Chinese (CHINESE),CHINESE 188,Popular Culture in 20th-Century China,4
Chinese (CHINESE),CHINESE 189,Chinese Landscapes: Space&#44; Place&#44; and Travel,4
Chinese (CHINESE),CHINESE H195A,Honors Course,2 - 5
Chinese (CHINESE),CHINESE H195B,Honors Course,2 - 5
Chinese (CHINESE),CHINESE 198,Directed Group Study,1 - 4
Chinese (CHINESE),CHINESE 199,Independent Study,1 - 4
Chinese (CHINESE),CHINESE 220,Seminar in Philological Analysis of Ancient Chinese Texts,2 or 4
Chinese (CHINESE),CHINESE 221,Reading the Zhuangzi,2 or 4
Chinese (CHINESE),CHINESE 222,Early Chinese Thought,2 or 4
Chemistry (CHEM),CHEM C150,Introduction to Materials Chemistry,3
Chemistry (CHEM),CHEM C170L,Biochemical Engineering Laboratory,3
Chemistry (CHEM),CHEM C178,Polymer Science and Technology,3
Chemistry (CHEM),CHEM C182,Atmospheric Chemistry and Physics Laboratory,3
Chemistry (CHEM),CHEM C191,Quantum Information Science and Technology,3
Chemistry (CHEM),CHEM 192,Individual Study for Advanced Undergraduates,1 - 3
Chemistry (CHEM),CHEM H194,Research for Advanced Undergraduates,2 - 4
Chemistry (CHEM),CHEM 195,Special Topics,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 120,Structural Engineering,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 121,Advanced Structural Analysis,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 122L,Structural Steel Design Project,1
Vision Science (VIS SCI),VIS SCI 230,Ethics in Scientific Research,2
Vision Science (VIS SCI),VIS SCI 262,Visual Cognitive Neuroscience,2
Bioengineering (BIO ENG),BIO ENG 22L,Biotechnology Laboratory,2
Bioengineering (BIO ENG),BIO ENG 24,Aspects of Bioengineering,1
Bioengineering (BIO ENG),BIO ENG 25,Careers in Biotechnology,1
Bioengineering (BIO ENG),BIO ENG 84,Sophomore Seminar,1 or 2
Bioengineering (BIO ENG),BIO ENG 98,Supervised Independent Group Studies,1 - 4
Bioengineering (BIO ENG),BIO ENG 99,Supervised Independent Study and Research,1 - 4
Bioengineering (BIO ENG),BIO ENG 100,Ethics in Science and Engineering,3
Bioengineering (BIO ENG),BIO ENG 101,Instrumentation in Biology and Medicine,4
Bioengineering (BIO ENG),BIO ENG 102,Biomechanics: Analysis and Design,4
Bioengineering (BIO ENG),BIO ENG 104,Biological Transport Phenomena,4
Astronomy (ASTRON),ASTRON 7A,Introduction to Astrophysics,4
Astronomy (ASTRON),ASTRON 7B,Introduction to Astrophysics,4
Astronomy (ASTRON),ASTRON 10,Introduction to General Astronomy,4
Astronomy (ASTRON),ASTRON C10,Introduction to General Astronomy,4
Astronomy (ASTRON),ASTRON N10,Introduction to General Astronomy,3
Astronomy (ASTRON),ASTRON C12,The Planets,3
Astronomy (ASTRON),ASTRON W12,The Planets,3
Astronomy (ASTRON),ASTRON C13,Origins: from the Big Bang to the Emergence of Humans,4
Astronomy (ASTRON),ASTRON 24,Freshman Seminars,1
Astronomy (ASTRON),ASTRON 39,Seminar,1.5
Astronomy (ASTRON),ASTRON 84,Sophomore Seminar,1 or 2
Astronomy (ASTRON),ASTRON 98,Directed Group Study,1 - 4
Turkish (TURKISH),TURKISH 1B,Elementary Modern Turkish,5
Turkish (TURKISH),TURKISH 10,Elementary Turkish,10
Turkish (TURKISH),TURKISH 100A,Intermediate Modern Turkish,5
Turkish (TURKISH),TURKISH 100B,Intermediate Modern Turkish,5
Turkish (TURKISH),TURKISH 101A,Readings in Modern Turkish,3
Turkish (TURKISH),TURKISH 101B,Readings in Modern Turkish,3
Turkish (TURKISH),TURKISH H195,Senior Honors,2 - 4
Turkish (TURKISH),TURKISH 198,Directed Group Study for Upper Division Students,1 - 4
Turkish (TURKISH),TURKISH 199,Supervised Independent Study and Research,1 - 4
Turkish (TURKISH),TURKISH 298,Seminar,1 - 4
Undergrad Interdisciplinary Studies (UGIS),UGIS W5,Doing Research: Critical Inquiry at Berkeley,1
Undergrad Interdisciplinary Studies (UGIS),UGIS C10,The Eye and Vision in a Changing Environment,2
Undergrad Interdisciplinary Studies (UGIS),UGIS 39B,Freshman/Sophomore Seminar,1.5 - 4
Undergrad Interdisciplinary Studies (UGIS),UGIS 80A,It's Elementary! Exploring Science with Young Students,2
Undergrad Interdisciplinary Studies (UGIS),UGIS 80B,It's Elementary! Exploring Math with Young Students,2
Undergrad Interdisciplinary Studies (UGIS),UGIS 81A,Teaching Science with Middle School Students,2
Undergrad Interdisciplinary Studies (UGIS),UGIS 81B,Teaching Math with Middle School Students,2
Thai (THAI),THAI 101B,Advanced Thai,3
Tibetan (TIBETAN),TIBETAN 1A,Elementary Tibetan,5
Chinese (CHINESE),CHINESE C223,Readings in Chinese Buddhist Texts,2 or 4
Chinese (CHINESE),CHINESE 230,Seminar in Chinese Literary History,2 or 4
Chinese (CHINESE),CHINESE 234,Texts on the Civilization of Medieval China,2 or 4
Chinese (CHINESE),CHINESE 242,Genre and Method in Traditional Chinese Texts,2 or 4
Chinese (CHINESE),CHINESE 254,Chinese Literatures and Cultures in Global Context,2 or 4
Chinese (CHINESE),CHINESE 255,Late Imperial Fiction and Drama,2 or 4
Chinese (CHINESE),CHINESE 257,Modern Chinese Literature,2 or 4
Chinese (CHINESE),CHINESE 280,Modern Chinese Cultural Studies,2 or 4
Chinese (CHINESE),CHINESE 298,Directed Study for Graduate Students,1 - 8
Chemistry (CHEM),CHEM 196,Special Laboratory Study,2 - 4
Chemistry (CHEM),CHEM 197,Field Study in Chemistry,1 - 4
Chemistry (CHEM),CHEM 198,Directed Group Study,1 - 4
Chemistry (CHEM),CHEM 199,Supervised Independent Study and Research,1 - 4
Chemistry (CHEM),CHEM 200,Chemistry Fundamentals,1
Chemistry (CHEM),CHEM 201,Fundamentals of Inorganic Chemistry,1
Chemistry (CHEM),CHEM 208,Structure Analysis by X-Ray Diffraction,4
Chemistry (CHEM),CHEM 214,Heterocyclic Chemistry,3
Chemistry (CHEM),CHEM 220A,Thermodynamics and Statistical Mechanics,3
Chemistry (CHEM),CHEM 220B,Statistical Mechanics,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 122N,Design of Steel Structures,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 123L,Structural Concrete Design Project,1
Civil and Environmental Engineering (CIV ENG),CIV ENG 123N,Design of Reinforced Concrete Structures,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 124,Structural Design in Timber,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 130N,Mechanics of Structures,3
Civil and Environmental Engineering (CIV ENG),CIV ENG C133,Engineering Analysis Using the Finite Element Method,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 140,Failure Mechanisms in Civil Engineering Materials,3
Civil and Environmental Engineering (CIV ENG),CIV ENG 153,Transportation Facility Design,3
Vision Science (VIS SCI),VIS SCI 265,Neural Computation,3
Vision Science (VIS SCI),VIS SCI C265,Neural Computation,3
Vision Science (VIS SCI),VIS SCI C280,Computer Vision,3
Vision Science (VIS SCI),VIS SCI 298,Group Studies&#44; Seminars&#44; or Group Research,1 - 6
Vision Science (VIS SCI),VIS SCI 299,Research in Vision Science,1 - 12
Vision Science (VIS SCI),VIS SCI 300,Teaching Methods in Vision Science,1
Vision Science (VIS SCI),VIS SCI 601,Individual Study for Master's Students,1 - 6
Vision Science (VIS SCI),VIS SCI 602,Individual Study for Doctoral Students,1 - 6
Bioengineering (BIO ENG),BIO ENG 110,Biomedical Physiology for Engineers,4
Bioengineering (BIO ENG),BIO ENG 111,Functional Biomaterials Development and Characterization,4
Bioengineering (BIO ENG),BIO ENG 112,Molecular Cell Biomechanics,4
Bioengineering (BIO ENG),BIO ENG C112,Molecular Cell Biomechanics,4
Bioengineering (BIO ENG),BIO ENG 113,Stem Cells and Technologies,4
Bioengineering (BIO ENG),BIO ENG 115,Cell Biology for Engineers,4
Bioengineering (BIO ENG),BIO ENG 116,Cell and Tissue Engineering,4
Bioengineering (BIO ENG),BIO ENG C117,Structural Aspects of Biomaterials,4
Bioengineering (BIO ENG),BIO ENG C118,Biological Performance of Materials,4
Bioengineering (BIO ENG),BIO ENG C119,Orthopedic Biomechanics,4
Bioengineering (BIO ENG),BIO ENG 121,BioMEMS and Medical Devices,4
Bioengineering (BIO ENG),BIO ENG 121L,BioMems and BioNanotechnology Laboratory,4
Bioengineering (BIO ENG),BIO ENG C125,Introduction to Robotics,4
Astronomy (ASTRON),ASTRON 99,Directed Study in Astronomy,1 - 3
Astronomy (ASTRON),ASTRON 120,Optical and Infrared Astronomy Laboratory,4
Astronomy (ASTRON),ASTRON 121,Radio Astronomy Laboratory,4
Astronomy (ASTRON),ASTRON 160,Stellar Physics,4
Astronomy (ASTRON),ASTRON C161,Relativistic Astrophysics and Cosmology,4
Astronomy (ASTRON),ASTRON C162,Planetary Astrophysics,4
Astronomy (ASTRON),ASTRON H195,Special Study for Honors Candidates,2 - 4
Astronomy (ASTRON),ASTRON 198,Directed Group Study,1 - 4
Astronomy (ASTRON),ASTRON 199,Supervised Independent Study and Research,1 - 4
Astronomy (ASTRON),ASTRON 201,Radiation Processes in Astronomy,4
Astronomy (ASTRON),ASTRON C202,Astrophysical Fluid Dynamics,4
Astronomy (ASTRON),ASTRON 203,Astrophysical Techniques,3
Undergrad Interdisciplinary Studies (UGIS),UGIS 82,K-8 Teaching and Inquiry-Based Lesson Design in the Science and Mathematics Classroom,2
Undergrad Interdisciplinary Studies (UGIS),UGIS 98,Directed Group Study for Lower Division Students,1 - 4
Undergrad Interdisciplinary Studies (UGIS),UGIS 110,Introduction to Disability Studies,3
Undergrad Interdisciplinary Studies (UGIS),UGIS 112,Women and Disability,3
Undergrad Interdisciplinary Studies (UGIS),UGIS 113,Disability Studies in Practice,3
Undergrad Interdisciplinary Studies (UGIS),UGIS 120,Introduction to Applied Language Studies,3
